Timestamp,From Bank,Sender_Account,To Bank,Receiver_Account,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering,Predicted
2022/09/02 19:34,3229,803FF9220,220271,81114D580,10295.53,US Dollar,10295.53,US Dollar,ACH,1,1
2022/09/04 04:56,220271,81114D580,13145,809BD8BC0,9743.15,US Dollar,9743.15,US Dollar,ACH,1,1
2022/09/02 07:37,115700,80B3E96E0,14099,801F8CCB0,17684.19,US Dollar,17684.19,US Dollar,ACH,1,1
2022/09/03 04:39,14099,801F8CCB0,24144,801C92FF0,14819.83,Euro,14819.83,Euro,ACH,1,1
2022/09/01 18:17,22806,807A61380,6179,802D53D80,16345.56,US Dollar,16345.56,US Dollar,ACH,1,1
2022/09/04 01:29,6179,802D53D80,240229,80EE2B9B0,14199.39,Swiss Franc,14199.39,Swiss Franc,ACH,1,1
2022/09/01 08:40,214,80B7347A0,410,802D878C0,6702.62,Euro,6702.62,Euro,ACH,1,1
2022/09/03 01:44,410,802D878C0,3229,8063F5290,7617.17,US Dollar,7617.17,US Dollar,ACH,1,1
2022/09/01 16:51,2591,80A1C7710,24850,80A09CF50,3724.19,Euro,3724.19,Euro,ACH,1,1
2022/09/02 12:47,24850,80A09CF50,23833,8067AD0A0,4646.02,US Dollar,4646.02,US Dollar,ACH,1,1
2022/09/01 00:43,12963,80296CA20,241869,80F390FC0,12562.68,Swiss Franc,12562.68,Swiss Franc,ACH,1,1
2022/09/01 07:15,1588,801ABC430,241869,80F390FC0,10475.35,Swiss Franc,10475.35,Swiss Franc,ACH,1,1
2022/09/01 15:25,3051,8012E62B0,241869,80F390FC0,13315.35,Swiss Franc,13315.35,Swiss Franc,ACH,1,1
2022/09/01 15:32,2843,8043B07C0,241869,80F390FC0,7999.49,Swiss Franc,7999.49,Swiss Franc,ACH,1,1
2022/09/01 17:25,29788,80399CED0,241869,80F390FC0,8430.98,Swiss Franc,8430.98,Swiss Franc,ACH,1,1
2022/09/02 07:29,28183,80BF4C160,241869,80F390FC0,295.9,Swiss Franc,295.9,Swiss Franc,ACH,1,1
2022/09/03 03:54,129974,80FE25690,241869,80F390FC0,9547.03,Swiss Franc,9547.03,Swiss Franc,ACH,1,1
2022/09/03 07:12,3051,806A3D750,241869,80F390FC0,2024.65,Swiss Franc,2024.65,Swiss Franc,ACH,1,1
2022/09/03 11:07,13157,805CA5A30,241869,80F390FC0,4513.56,Swiss Franc,4513.56,Swiss Franc,ACH,1,1
2022/09/03 14:28,1047,8031B5390,241869,80F390FC0,12427.99,Swiss Franc,12427.99,Swiss Franc,ACH,1,1
2022/09/04 14:07,214050,80543C3C0,241869,80F390FC0,1514.49,Swiss Franc,1514.49,Swiss Franc,ACH,1,1
2022/09/04 16:21,1501,808C45FE0,241869,80F390FC0,10058.54,Swiss Franc,10058.54,Swiss Franc,ACH,1,1
2022/09/04 16:37,241869,80F390FC0,7548,805284730,11674.83,Euro,11674.83,Euro,ACH,1,1
2022/09/04 17:23,241869,80F390FC0,1467,801D43090,4832.76,US Dollar,4832.76,US Dollar,ACH,1,1
2022/09/06 18:07,241869,80F390FC0,22736,807DC76A0,6240.05,US Dollar,6240.05,US Dollar,ACH,1,1
2022/09/01 01:29,11107,80171E780,22828,801BFA830,1358.21,US Dollar,1358.21,US Dollar,ACH,0,1
2022/09/01 01:27,3242,801BF9690,22828,801BFA830,1609.83,US Dollar,1609.83,US Dollar,ACH,1,1
2022/09/01 01:19,11813,802C34920,1588,802C349C0,2293.33,US Dollar,2293.33,US Dollar,ACH,0,1
2022/09/01 01:21,115363,806D0AAB0,115159,806D0A740,5672833.0,US Dollar,5672833.0,US Dollar,ACH,0,1
2022/09/01 01:09,19329,80DEF3AB0,213952,80DEF52A0,598.5,US Dollar,598.5,US Dollar,ACH,1,1
2022/09/01 01:23,33426,80EB7C330,17246,80EB7DA30,1264.47,US Dollar,1264.47,US Dollar,ACH,0,1
2022/09/01 01:22,15040,80EB7EF10,17246,80EB7DA30,918.37,US Dollar,918.37,US Dollar,ACH,0,1
2022/09/01 01:20,38071,802FA2F00,14663,802FA3830,13333.06,Euro,13333.06,Euro,ACH,0,1
2022/09/01 01:14,513,8016CF6F0,16787,806370C60,13190929.02,Ruble,13190929.02,Ruble,Cash,0,1
2022/09/01 01:22,30039,80B21E4B0,27621,80B248310,6862.78,Australian Dollar,6862.78,Australian Dollar,ACH,0,1
2022/09/01 01:11,39775,80EB75D30,139342,80EB80DB0,3468.93,Swiss Franc,3468.93,Swiss Franc,ACH,0,1
2022/09/01 01:08,238190,80EB74C90,139342,80EB80DB0,1075.55,Swiss Franc,1075.55,Swiss Franc,ACH,0,1
2022/09/01 01:23,223,811B86ED0,121,811BB98A0,55264.51,Saudi Riyal,55264.51,Saudi Riyal,ACH,0,1
2022/09/01 01:32,1420,8004ACF20,10,80070DF80,14604.45,US Dollar,14604.45,US Dollar,ACH,0,1
2022/09/01 01:48,1411,8032F35E0,18617,8032F5C90,1053.72,US Dollar,1053.72,US Dollar,ACH,1,1
2022/09/01 01:56,3229,801C4A5C0,15625,8083E5540,14344.28,US Dollar,14344.28,US Dollar,ACH,0,1
2022/09/01 01:52,111443,809B10650,16535,809B106F0,126318.0,US Dollar,126318.0,US Dollar,ACH,0,1
2022/09/01 01:34,795,801BEC740,130449,80C6D8610,27452693.17,US Dollar,27452693.17,US Dollar,ACH,0,1
2022/09/01 01:40,908,8041BAC60,6156,80CD7DED0,6603.31,US Dollar,6603.31,US Dollar,ACH,0,1
2022/09/01 01:51,221282,80C28E930,513,80F362020,114629.84,US Dollar,114629.84,US Dollar,ACH,0,1
2022/09/01 01:53,13858,8024F2710,1916,80685CAD0,14195.44,Euro,14195.44,Euro,ACH,0,1
2022/09/01 01:32,15231,80BB60890,21918,80BB60980,3370.57,Euro,3370.57,Euro,ACH,0,1
2022/09/01 01:30,124368,80ED80D80,17610,80ED815E0,314.17,Euro,314.17,Euro,ACH,1,1
2022/09/01 01:53,118180,806B9FA20,117143,806C5E8E0,174293.74,Ruble,174293.74,Ruble,ACH,1,1
2022/09/01 01:36,122055,8092E7660,25113,8094AE3C0,7498.79,Canadian Dollar,7498.79,Canadian Dollar,ACH,0,1
2022/09/01 01:56,241636,80FC38120,240971,80FC385D0,2084.86,Swiss Franc,2084.86,Swiss Franc,ACH,1,1
2022/09/01 01:57,48309,81239C5C0,32564,80C50EE70,4986.94,Mexican Peso,4986.94,Mexican Peso,ACH,1,1
2022/09/02 19:32,4,806EE41E0,19593,8038A9100,1573.91,Yuan,1573.91,Yuan,ACH,1,1
2022/09/03 14:44,19593,8038A9100,9129,80B4D3030,219.12,US Dollar,219.12,US Dollar,ACH,1,1
2022/09/01 01:56,13057,80DED0520,211,80A451570,26390.87,Australian Dollar,26390.87,Australian Dollar,ACH,1,1
2022/09/01 03:35,211,80A451570,17401,80D179410,19934.49,US Dollar,19934.49,US Dollar,ACH,1,1
2022/09/01 16:58,17401,80D179410,28663,80A976860,28163.45,Australian Dollar,28163.45,Australian Dollar,ACH,1,1
2022/09/01 17:21,28663,80A976860,795,80BAEB330,23674.7,US Dollar,23674.7,US Dollar,ACH,1,1
2022/09/02 00:27,795,80BAEB330,17753,806D399E0,23102.65,US Dollar,23102.65,US Dollar,ACH,1,1
2022/09/03 13:44,17753,806D399E0,27,80BE74FC0,488461.69,Mexican Peso,488461.69,Mexican Peso,ACH,1,1
2022/09/03 18:35,27,80BE74FC0,239692,80EA93ED0,21138.93,Swiss Franc,21138.93,Swiss Franc,ACH,1,1
2022/09/04 01:34,239692,80EA93ED0,1124,8079EC940,25434.28,US Dollar,25434.28,US Dollar,ACH,1,1
2022/09/04 13:55,1124,8079EC940,27103,80F93F560,19959.31,Euro,19959.31,Euro,ACH,1,1
2022/09/04 18:29,27103,80F93F560,13057,80DED0520,19959.31,Euro,19959.31,Euro,ACH,1,1
2022/09/01 01:34,116,80F1AF380,127593,80A817660,16502.02,Australian Dollar,16502.02,Australian Dollar,ACH,1,1
2022/09/01 05:44,116,80F1AF380,13145,80D210C20,17193.07,US Dollar,17193.07,US Dollar,ACH,1,1
2022/09/01 19:38,116,80F1AF380,9679,809ACB660,278872.19,Yen,278872.19,Yen,ACH,1,1
2022/09/02 05:02,116,80F1AF380,1655,811F9C580,3620.93,Euro,3620.93,Euro,ACH,1,1
2022/09/02 17:29,116,80F1AF380,21387,803158350,284.56,Euro,284.56,Euro,ACH,1,1
2022/09/02 19:56,116,80F1AF380,7042,810C0C4D0,17454.74,US Dollar,17454.74,US Dollar,ACH,1,1
2022/09/03 06:57,116,80F1AF380,243614,8113C5790,53268.16,Shekel,53268.16,Shekel,ACH,1,1
2022/09/03 18:53,116,80F1AF380,1124,805F9C820,6986.5,US Dollar,6986.5,US Dollar,ACH,1,1
2022/09/04 16:18,116,80F1AF380,12,8023ED8B0,19725.23,US Dollar,19725.23,US Dollar,ACH,1,1
2022/09/04 16:40,116,80F1AF380,148348,81203F670,28865.06,Saudi Riyal,28865.06,Saudi Riyal,ACH,1,1
2022/09/04 18:23,116,80F1AF380,24515,8043B2310,5150.77,US Dollar,5150.77,US Dollar,ACH,1,1
2022/09/01 01:50,241079,80EF0F190,123288,80F5B71F0,13074.86,US Dollar,13074.86,US Dollar,ACH,1,1
2022/09/04 17:47,241079,80EF0F190,217496,806F3FE20,1052179.48,Ruble,1052179.48,Ruble,ACH,1,1
2022/09/01 02:24,1,800057020,908,800DD0D90,4366.75,US Dollar,4366.75,US Dollar,ACH,0,1
2022/09/01 02:25,1362,80024DFC0,2454,801285160,1861.13,US Dollar,1861.13,US Dollar,ACH,0,1
2022/09/01 02:15,2627,80E2C7260,120046,80E2C73A0,1272.97,US Dollar,1272.97,US Dollar,ACH,1,1
2022/09/01 11:03,11904,80103A420,14077,802533E40,12347.2,US Dollar,12347.2,US Dollar,ACH,1,1
2022/09/02 16:43,3489,80211F620,13265,8019C6830,15645.62,Euro,15645.62,Euro,ACH,1,1
2022/09/02 12:00,21745,800A75B90,1,80162B4B0,7687.95,US Dollar,7687.95,US Dollar,ACH,1,1
2022/09/01 04:39,1,8010AA4F0,12719,8015B5F50,9495.61,US Dollar,9495.61,US Dollar,ACH,1,1
2022/09/01 17:05,1522,800587B60,2454,802679190,5949.73,US Dollar,5949.73,US Dollar,ACH,1,1
2022/09/01 16:19,513,801947FF0,1292,800639010,13556.28,US Dollar,13556.28,US Dollar,ACH,1,1
2022/09/02 08:58,1244,800ACE160,21831,800AEC6D0,12580.81,Euro,12580.81,Euro,ACH,1,1
2022/09/01 11:32,1547,8020543A0,23525,8018DC000,4666.4,Euro,4666.4,Euro,ACH,1,1
2022/09/01 09:50,20,800BBBEC0,1688,801732D60,9435.24,US Dollar,9435.24,US Dollar,ACH,1,1
2022/09/01 19:00,1502,8010647D0,2053,801CFFF90,10205.61,US Dollar,10205.61,US Dollar,ACH,1,1
2022/09/01 02:26,13057,8068273D0,25768,806827470,3235.95,Euro,3235.95,Euro,ACH,0,1
2022/09/01 02:22,117999,80724AA10,25866,80754C250,1257.54,Euro,1257.54,Euro,ACH,0,1
2022/09/01 02:26,218267,8078D03C0,117999,8078D1920,1766.58,Euro,1766.58,Euro,ACH,1,1
2022/09/01 02:19,6030,81465D090,24482,81467C0B0,3664.23,Euro,3664.23,Euro,ACH,0,1
2022/09/01 02:11,7478,802E38410,123247,80AA91E50,58203.23,UK Pound,58203.23,UK Pound,Cash,0,1
2022/09/01 02:00,7478,802E38410,123247,80AA91E50,17938.49,UK Pound,17938.49,UK Pound,ACH,0,1
2022/09/01 02:26,125305,809D92430,126200,809D92480,5268.65,Canadian Dollar,5268.65,Canadian Dollar,ACH,1,1
2022/09/01 02:29,222,811EE3FC0,48755,811EF5DF0,52408.35,Saudi Riyal,52408.35,Saudi Riyal,ACH,0,1
2022/09/01 02:44,16109,8077E5F90,15723,8077E6030,1485.11,US Dollar,1485.11,US Dollar,ACH,0,1
2022/09/01 02:57,70,100428660,20226,80E5440F0,24465.54,US Dollar,24465.54,US Dollar,Credit Card,0,1
2022/09/01 02:31,7,807E96E70,11899,80BECF350,6002.71,US Dollar,6002.71,US Dollar,ACH,0,1
2022/09/01 02:49,32464,80E0D1C10,143995,813AD9F30,16305.27,US Dollar,16305.27,US Dollar,ACH,0,1
2022/09/01 02:49,1502,800D72260,23,800D945E0,408736545.67,Euro,408736545.67,Euro,ACH,1,1
2022/09/01 02:40,230257,80C895C70,12797,80C892DF0,2020.92,Euro,2020.92,Euro,ACH,0,1
2022/09/01 02:32,232335,80D53E370,11056,80D53AB60,4131.95,Euro,4131.95,Euro,ACH,0,1
2022/09/01 02:58,22,80D517870,11056,80D53AB60,394.78,Euro,394.78,Euro,ACH,1,1
2022/09/01 02:52,13554,80D52EC50,11056,80D53AB60,3690.42,Euro,3690.42,Euro,ACH,0,1
2022/09/01 02:52,23331,809022C20,211,809022E50,1830.42,UK Pound,1830.42,UK Pound,ACH,1,1
2022/09/01 03:19,2439,808168850,115700,812D3CF40,13924.23,US Dollar,13924.23,US Dollar,ACH,0,1
2022/09/01 03:24,1547,8006BDAD0,1490,8006C2D10,3494.85,Euro,3494.85,Euro,ACH,0,1
2022/09/01 03:05,11,800178CC0,20,800283B60,10076.59,Euro,10076.59,Euro,ACH,1,1
2022/09/01 11:59,20,800283B60,10,8001A6140,12181.84,US Dollar,12181.84,US Dollar,ACH,1,1
2022/09/02 05:42,10,8001A6140,22,800202780,10957.61,Euro,10957.61,Euro,ACH,1,1
2022/09/02 11:44,10,800119810,12,80010D740,10935.38,Euro,10935.38,Euro,ACH,1,1
2022/09/02 17:56,12,80010D740,20,8001B0FA0,10657.39,Euro,10657.39,Euro,ACH,1,1
2022/09/03 09:30,20,8001B0FA0,23,8002A0E00,9853.41,Euro,9853.41,Euro,ACH,1,1
2022/09/04 10:30,23,8002A0E00,220,800115860,12271.88,US Dollar,12271.88,US Dollar,ACH,1,1
2022/09/01 03:28,21749,802EC2D10,133540,80C7FC660,17048.61,Euro,17048.61,Euro,ACH,0,1
2022/09/01 03:39,29251,8088B87A0,121698,8088B99B0,13221.0,US Dollar,13221.0,US Dollar,ACH,0,1
2022/09/01 03:36,12,80A3857F0,17753,80A385840,611.88,US Dollar,611.88,US Dollar,ACH,0,1
2022/09/01 03:40,14549,80BC0FEB0,31208,80BC10A40,4052.06,US Dollar,4052.06,US Dollar,ACH,0,1
2022/09/01 03:30,35409,814227F00,130584,814228090,1355.67,US Dollar,1355.67,US Dollar,ACH,0,1
2022/09/01 03:43,16871,802DDDCD0,21749,807C1F050,5446.09,Euro,5446.09,Euro,ACH,0,1
2022/09/01 03:42,222,811DD1CE0,118,811DD1440,7293.69,Saudi Riyal,7293.69,Saudi Riyal,ACH,0,1
2022/09/01 03:34,121,811D720F0,48755,81282AFF0,13887.75,Saudi Riyal,13887.75,Saudi Riyal,ACH,0,1
2022/09/01 03:53,148350,811FFF630,148350,812D0C3C0,69301.15,Saudi Riyal,69301.15,Saudi Riyal,ACH,1,1
2022/09/02 08:55,50528,812D0C600,148350,812D0C3C0,8608.45,Saudi Riyal,8608.45,Saudi Riyal,ACH,1,1
2022/09/02 17:54,148350,812D0C3C0,148350,811FFF630,30234.15,Saudi Riyal,30234.15,Saudi Riyal,ACH,1,1
2022/09/04 18:04,148350,812D0C3C0,50528,812D0C600,21901.4,Saudi Riyal,21901.4,Saudi Riyal,ACH,1,1
2022/09/01 04:20,28827,805A3ED30,21575,805A3F090,1209.02,US Dollar,1209.02,US Dollar,ACH,1,1
2022/09/01 04:29,18015,80AE3F4D0,10642,80AE35E50,17992.0,US Dollar,17992.0,US Dollar,ACH,0,1
2022/09/01 04:02,29003,80E7A2B80,221374,80E7A2C70,15498.97,US Dollar,15498.97,US Dollar,ACH,1,1
2022/09/01 04:28,16,804CF0E70,16,804CF15E0,15418.46,Rupee,15418.46,Rupee,ACH,0,1
2022/09/01 04:39,23402,803D3C380,9371,803D3CB00,876.99,US Dollar,876.99,US Dollar,ACH,1,1
2022/09/01 04:36,23537,801915940,223233,80A0652C0,5965.47,US Dollar,5965.47,US Dollar,ACH,0,1
2022/09/01 04:56,2439,801E6CEA0,1244,80A569F40,7051.07,US Dollar,7051.07,US Dollar,ACH,0,1
2022/09/01 04:38,132722,80E618AD0,38132,80E613DB0,3115.31,US Dollar,3115.31,US Dollar,ACH,0,1
2022/09/01 04:46,122342,8116734B0,24840,811673500,3078.55,Euro,3078.55,Euro,ACH,1,1
2022/09/01 04:49,223908,80BAEA510,6625,81258EE50,14654.27,Euro,14654.27,Euro,ACH,0,1
2022/09/04 16:56,48309,811C599A0,119,811C597B0,24189.19,Saudi Riyal,24189.19,Saudi Riyal,ACH,1,1
2022/09/01 05:15,33923,80445C410,220,80445D240,50625.53,US Dollar,50625.53,US Dollar,ACH,0,1
2022/09/01 05:24,116845,806735BD0,16333,806735B80,3363.43,US Dollar,3363.43,US Dollar,ACH,0,1
2022/09/01 05:26,17907,80DA80290,234347,80DAA12D0,2508.53,US Dollar,2508.53,US Dollar,ACH,0,1
2022/09/01 05:15,120046,80DA3D3F0,234347,80DAA12D0,3039.23,US Dollar,3039.23,US Dollar,ACH,1,1
2022/09/01 05:29,115915,80B6F85E0,19535,811A897F0,16870.24,US Dollar,16870.24,US Dollar,ACH,0,1
2022/09/01 05:24,111491,80764B9C0,11813,8123BCAC0,184621.64,US Dollar,184621.64,US Dollar,ACH,0,1
2022/09/01 05:14,1299,801296730,11056,8012955E0,367.46,Euro,367.46,Euro,ACH,0,1
2022/09/01 05:24,13184,805D70620,13667,805E23720,1150542.77,Rupee,1150542.77,Rupee,ACH,0,1
2022/09/01 05:07,139828,80F178BF0,139793,80F17B260,2747.35,Swiss Franc,2747.35,Swiss Franc,ACH,0,1
2022/09/01 10:44,224555,80CDF9CD0,22422,808838010,3108.27,UK Pound,3108.27,UK Pound,ACH,1,1
2022/09/02 11:50,2843,808E9DCD0,14290,811F91690,6544.1,Euro,6544.1,Euro,ACH,1,1
2022/09/02 13:57,6,80A2953E0,11,8021309A0,1498.33,Euro,1498.33,Euro,ACH,1,1
2022/09/02 01:10,43818,8102394B0,245993,810DF3480,19892.08,US Dollar,19892.08,US Dollar,ACH,1,1
2022/09/01 06:02,15055,802958DB0,18460,810E1A430,9441.63,Euro,9441.63,Euro,ACH,1,1
2022/09/02 11:37,1669,8015A3ED0,16,804DA7470,486033.01,Rupee,486033.01,Rupee,ACH,1,1
2022/09/01 14:37,211,811FA3310,3420,80932CC40,8391059.57,US Dollar,8391059.57,US Dollar,ACH,1,1
2022/09/02 13:49,21615,8083E2D60,249118,811DFB6B0,44983.26,Saudi Riyal,44983.26,Saudi Riyal,ACH,1,1
2022/09/01 17:07,21745,810FB7950,27444,80445F940,16903.1,US Dollar,16903.1,US Dollar,ACH,1,1
2022/09/01 07:57,1267,8047B6D80,214,8090E3020,11621.36,Canadian Dollar,11621.36,Canadian Dollar,ACH,1,1
2022/09/01 05:07,70,100428A51,124,813B4A031,0.371415,Bitcoin,0.371415,Bitcoin,Bitcoin,0,1
2022/09/01 05:50,2439,80857FD20,11899,808580380,2859.89,US Dollar,2859.89,US Dollar,ACH,1,1
2022/09/01 05:43,1490,8005C5780,17610,812ACCC50,6557.42,Euro,6557.42,Euro,ACH,0,1
2022/09/01 05:58,112078,808DE9400,19477,808DEA500,14260.32,Yuan,14260.32,Yuan,ACH,1,1
2022/09/01 05:34,218502,807439980,119784,8074452D0,24156.0,Ruble,24156.0,Ruble,ACH,0,1
2022/09/01 06:09,10,8002C4370,11157,8007FFB30,19433.49,US Dollar,19433.49,US Dollar,ACH,0,1
2022/09/01 06:29,211050,80605A110,12446,80605A660,1430.0,US Dollar,1430.0,US Dollar,ACH,0,1
2022/09/01 06:08,11471,80BBFD3B0,227786,80BC00510,2479.87,US Dollar,2479.87,US Dollar,ACH,0,1
2022/09/01 06:07,12803,80C987C00,28800,80C988190,1657.88,US Dollar,1657.88,US Dollar,ACH,1,1
2022/09/01 06:06,239173,80FF26B70,130425,80FF26D00,1064.92,US Dollar,1064.92,US Dollar,ACH,1,1
2022/09/01 06:28,908,81074A980,13917,81074AB10,3058.88,US Dollar,3058.88,US Dollar,ACH,0,1
2022/09/01 06:29,1655,802078880,5365,80207A270,3527.12,Euro,3527.12,Euro,ACH,1,1
2022/09/01 06:24,12513,8093D6230,10709,812E6D3C0,14758.35,Euro,14758.35,Euro,ACH,0,1
2022/09/01 06:13,39572,803F7F0A0,19925,803F7E230,17976.2,Yen,17976.2,Yen,ACH,0,1
2022/09/01 06:23,149345,812D1AC00,48308,811ED7DF0,45346.12,Saudi Riyal,45346.12,Saudi Riyal,ACH,1,1
2022/09/02 01:39,48309,81235EAA0,48308,811ED7DF0,8117.8,Saudi Riyal,8117.8,Saudi Riyal,ACH,1,1
2022/09/02 06:36,48910,8120D49E0,48308,811ED7DF0,72635.55,Saudi Riyal,72635.55,Saudi Riyal,ACH,1,1
2022/09/02 09:57,249176,81235EC40,48308,811ED7DF0,14363.22,Saudi Riyal,14363.22,Saudi Riyal,ACH,1,1
2022/09/02 13:13,148348,81235EE30,48308,811ED7DF0,11495.93,Saudi Riyal,11495.93,Saudi Riyal,ACH,1,1
2022/09/03 07:57,148016,811FCA7B0,48308,811ED7DF0,18841.21,Saudi Riyal,18841.21,Saudi Riyal,ACH,1,1
2022/09/03 09:14,119,8000DA7D0,48308,811ED7DF0,65196.57,Saudi Riyal,65196.57,Saudi Riyal,ACH,1,1
2022/09/03 16:24,223,811EDA940,48308,811ED7DF0,71981.58,Saudi Riyal,71981.58,Saudi Riyal,ACH,1,1
2022/09/03 17:28,48526,8120D4990,48308,811ED7DF0,66492.84,Saudi Riyal,66492.84,Saudi Riyal,ACH,1,1
2022/09/04 05:17,223,812D1A410,48308,811ED7DF0,20597.36,Saudi Riyal,20597.36,Saudi Riyal,ACH,1,1
2022/09/04 11:44,251264,812D1B280,48308,811ED7DF0,66719.61,Saudi Riyal,66719.61,Saudi Riyal,ACH,1,1
2022/09/04 15:28,223,811A65E30,48308,811ED7DF0,37976.48,Saudi Riyal,37976.48,Saudi Riyal,ACH,1,1
2022/09/05 01:18,121,811E03C30,48308,811ED7DF0,30922.13,Saudi Riyal,30922.13,Saudi Riyal,ACH,1,1
2022/09/01 06:34,211212,80451A1D0,3229,804519FB0,4085.91,US Dollar,4085.91,US Dollar,ACH,0,1
2022/09/01 06:48,213952,80564B980,3149,809657DD0,3863.36,US Dollar,3863.36,US Dollar,ACH,0,1
2022/09/01 06:47,32391,80DE975C0,125906,80DE9D4A0,2572.75,US Dollar,2572.75,US Dollar,ACH,0,1
2022/09/01 06:45,22,800606860,22,800609100,1032.58,Euro,1032.58,Euro,ACH,0,1
2022/09/01 06:46,23,8001FE5D0,12,800054B70,18748.97,US Dollar,18748.97,US Dollar,ACH,1,1
2022/09/03 08:47,20,80012E0B0,12,800054B70,8369.42,US Dollar,8369.42,US Dollar,ACH,1,1
2022/09/03 07:04,12,800054B70,410,8002438B0,12156.43,Euro,12156.43,Euro,ACH,1,1
2022/09/03 21:58,12,800054B70,12,8002924E0,3042618.84,Euro,3042618.84,Euro,ACH,1,1
2022/09/04 11:04,12,800054B70,11,800240F20,219.13,Euro,219.13,Euro,ACH,1,1
2022/09/05 09:55,12,800054B70,11,8001205B0,4878.69,Euro,4878.69,Euro,ACH,1,1
2022/09/05 10:43,12,800054B70,28,8000B4150,262128.59,Mexican Peso,262128.59,Mexican Peso,ACH,1,1
2022/09/05 20:13,12,800054B70,11,8001021C0,11139.43,Euro,11139.43,Euro,ACH,1,1
2022/09/01 06:48,232154,80D0E9FB0,5365,80E4D7430,583.84,Euro,583.84,Euro,ACH,0,1
2022/09/01 06:53,3123,812739F40,1665,81273A620,3890.17,Euro,3890.17,Euro,ACH,0,1
2022/09/01 06:42,217959,81273A440,1665,81273A620,616.74,Euro,616.74,Euro,ACH,0,1
2022/09/01 06:49,13184,805471740,212818,80548BAF0,9800.47,Rupee,9800.47,Rupee,ACH,0,1
2022/09/01 06:43,22422,808401A90,211,80843D1C0,1816.91,UK Pound,1816.91,UK Pound,ACH,0,1
2022/09/01 06:36,13264,801F67CB0,137218,80F8C6BF0,1363611.27,Swiss Franc,1363611.27,Swiss Franc,ACH,0,1
2022/09/02 12:11,48309,811C599A0,119,811C597B0,25324.89,Saudi Riyal,25324.89,Saudi Riyal,ACH,1,1
2022/09/02 17:23,119,811C597B0,222,811B83280,24134.09,Saudi Riyal,24134.09,Saudi Riyal,ACH,1,1
2022/09/01 07:26,15085,80A779F20,113798,80D93B870,3186.82,US Dollar,3186.82,US Dollar,ACH,0,1
2022/09/01 07:23,37015,8041F9980,8888,8041FCAC0,4112.49,Euro,4112.49,Euro,ACH,0,1
2022/09/01 07:26,223908,80E4DD720,13554,80E4DBA50,418.0,Euro,418.0,Euro,ACH,0,1
2022/09/01 07:15,16254,81026C990,219805,81026C400,4380.79,Euro,4380.79,Euro,ACH,0,1
2022/09/01 07:25,4,806B9AF90,116781,806B9B6A0,84853144179.58,Ruble,84853144179.58,Ruble,ACH,1,1
2022/09/01 07:09,213,8091A58E0,122055,8091A6BC0,652.55,Canadian Dollar,652.55,Canadian Dollar,ACH,1,1
2022/09/01 07:08,135155,80D8110B0,134976,80D811100,168874.38,Brazil Real,168874.38,Brazil Real,Cheque,1,1
2022/09/01 07:07,137218,80E248E90,139828,80EF20140,39167.61,Swiss Franc,39167.61,Swiss Franc,ACH,0,1
2022/09/01 07:25,245093,8106B2F30,144225,81064D860,7765.29,Shekel,7765.29,Shekel,ACH,0,1
2022/09/01 07:17,70,100428A08,248857,811D5F740,457.64,Saudi Riyal,457.64,Saudi Riyal,Cash,0,1
2022/09/01 07:48,21940,80312BFF0,6156,80312C310,912.47,US Dollar,912.47,US Dollar,ACH,0,1
2022/09/01 07:34,28255,80D4C4F60,226041,80D4CF830,4994.97,US Dollar,4994.97,US Dollar,ACH,0,1
2022/09/01 07:33,70,100428660,236268,81368A420,896.74,US Dollar,896.74,US Dollar,Cheque,0,1
2022/09/01 07:42,1502,8006822A0,1522,8006823E0,3464.97,Euro,3464.97,Euro,ACH,1,1
2022/09/01 07:41,5425,802D99650,14663,802D99510,3336.1,Euro,3336.1,Euro,ACH,0,1
2022/09/01 07:48,34586,80D1E8600,27140,80D1E85B0,10845.59,Euro,10845.59,Euro,ACH,0,1
2022/09/01 07:38,41638,80FBFDAA0,240971,80FBFE2F0,1018.43,Swiss Franc,1018.43,Swiss Franc,ACH,1,1
2022/09/01 07:35,43818,810A0B780,43049,8114DAEB0,100151205.9,Shekel,100151205.9,Shekel,ACH,0,1
2022/09/01 07:41,248857,811DA5510,48211,811FAEB10,39855.74,Saudi Riyal,39855.74,Saudi Riyal,ACH,0,1
2022/09/01 07:57,213952,808338D40,25534,8095B6AF0,20649.41,Canadian Dollar,20649.41,Canadian Dollar,ACH,1,1
2022/09/03 05:33,25534,8095B6AF0,26442,80AEBECB0,13387.39,US Dollar,13387.39,US Dollar,ACH,1,1
2022/09/02 08:55,213952,808338D40,20,803892E30,93566.3,Yuan,93566.3,Yuan,ACH,1,1
2022/09/02 07:13,20,803892E30,26442,80AEBECB0,13970.12,US Dollar,13970.12,US Dollar,ACH,1,1
2022/09/02 13:04,213952,808338D40,213952,806D47B10,10245.65,US Dollar,10245.65,US Dollar,ACH,1,1
2022/09/01 08:40,213952,806D47B10,26442,80AEBECB0,10104.07,US Dollar,10104.07,US Dollar,ACH,1,1
2022/09/04 00:16,213952,808338D40,10,801396710,17678.33,US Dollar,17678.33,US Dollar,ACH,1,1
2022/09/03 14:26,10,801396710,26442,80AEBECB0,14175.03,US Dollar,14175.03,US Dollar,ACH,1,1
